销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2023-06-30 00:00:00,10:05:12.921,102900005119975,0.315,4.8,销售,否
2023-06-30 00:00:00,10:05:48.545,102900011001691,0.408,14,销售,否
2023-06-30 00:00:00,10:10:30.53,102900005116714,0.538,11.2,销售,否
2023-06-30 00:00:00,10:11:30.326,102900051000463,0.368,5.2,销售,否
2023-06-30 00:00:00,10:14:47.586,102900011016701,0.388,5.2,销售,否
2023-06-30 00:00:00,10:17:32.953,102900011016701,0.291,5.2,销售,否
2023-06-30 00:00:00,10:18:18.811,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,10:18:28.936,102900011007969,0.175,9.2,销售,否
2023-06-30 00:00:00,10:19:35.428,102900005116714,0.403,11.2,销售,否
2023-06-30 00:00:00,10:19:47.798,102900011008164,0.657,4,销售,否
2023-06-30 00:00:00,10:23:21.242,102900005115762,0.446,3.4,销售,否
2023-06-30 00:00:00,10:23:22.35,102900005119975,0.336,4.8,销售,否
2023-06-30 00:00:00,10:23:48.866,102900011023464,0.562,5.2,销售,否
2023-06-30 00:00:00,10:25:25.53,102900011018132,0.231,26,销售,否
2023-06-30 00:00:00,10:25:30.42,102900005116899,0.595,16,销售,否
2023-06-30 00:00:00,10:25:50.933,102900011008164,0.657,4,销售,否
2023-06-30 00:00:00,10:25:51.498,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,10:25:52.321,102900011000328,0.619,12,销售,否
2023-06-30 00:00:00,10:25:52.95,102900005115762,0.506,3.4,销售,否
2023-06-30 00:00:00,10:25:59.467,102900005116257,0.52,6,销售,否
2023-06-30 00:00:00,10:26:01.67,102900005116714,0.493,11.2,销售,否
2023-06-30 00:00:00,10:29:35.964,102900011032251,1,5.9,销售,否
2023-06-30 00:00:00,10:29:37.014,102900011035078,0.2,20,销售,否
2023-06-30 00:00:00,10:31:42.439,102900011034026,0.717,13,销售,否
2023-06-30 00:00:00,10:35:53.155,102900005115786,0.357,3.4,销售,否
2023-06-30 00:00:00,10:36:15.014,102900005115762,0.714,3.4,销售,否
2023-06-30 00:00:00,10:39:03.989,102900011016701,0.271,5.2,销售,否
2023-06-30 00:00:00,10:42:52.436,102900011016701,0.291,5.2,销售,否
2023-06-30 00:00:00,10:42:58.03,102900011022764,0.435,12,销售,否
2023-06-30 00:00:00,10:43:00.717,102900005118824,0.169,16,销售,否
2023-06-30 00:00:00,10:43:34.326,102900011016701,0.194,5.2,销售,否
2023-06-30 00:00:00,10:44:03.764,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,10:44:07.342,102900011034026,0.609,13,销售,否
2023-06-30 00:00:00,10:44:07.401,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,10:44:07.822,102900005115250,0.221,24,销售,否
2023-06-30 00:00:00,10:44:28.795,102900011022764,0.569,12,销售,否
2023-06-30 00:00:00,10:44:29.266,102900005115786,0.387,3.4,销售,否
2023-06-30 00:00:00,10:44:30.382,102900011032022,1,2.8,销售,否
2023-06-30 00:00:00,10:44:31.231,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,10:46:16.154,102900005115250,0.15,24,销售,否
2023-06-30 00:00:00,10:48:53.779,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,10:48:57.623,102900005115250,0.146,24,销售,否
2023-06-30 00:00:00,10:49:05.889,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,10:51:02.168,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,10:53:20.436,102900005119975,0.378,4.8,销售,否
2023-06-30 00:00:00,10:55:00.342,102900005116257,0.269,6,销售,否
2023-06-30 00:00:00,10:55:35.358,102900005115786,0.298,3.4,销售,否
2023-06-30 00:00:00,10:56:19.135,102900005115823,0.653,8,销售,否
2023-06-30 00:00:00,10:56:19.347,102900005115250,0.188,24,销售,否
2023-06-30 00:00:00,10:56:46.608,102900005118831,1,6.8,销售,否
2023-06-30 00:00:00,10:57:49.936,102900005115762,0.417,3.4,销售,否
2023-06-30 00:00:00,11:00:40.545,102900005116714,0.305,11.2,销售,否
2023-06-30 00:00:00,11:00:42.592,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,11:00:53.155,102900005116899,0.244,16,销售,否
2023-06-30 00:00:00,11:01:46.858,102900005119975,0.651,4.8,销售,否
2023-06-30 00:00:00,11:02:07.076,102900005115786,0.714,3.4,销售,否
2023-06-30 00:00:00,11:02:13.139,102900011008164,0.581,4,销售,否
2023-06-30 00:00:00,11:02:58.026,102900005115786,0.446,3.4,销售,否
2023-06-30 00:00:00,11:02:58.691,102900011032022,1,2.8,销售,否
2023-06-30 00:00:00,11:03:15.78,102900011008164,0.303,4,销售,否
2023-06-30 00:00:00,11:04:03.981,102900005116714,0.475,11.2,销售,否
2023-06-30 00:00:00,11:07:12.649,102900005119975,0.609,4.8,销售,否
2023-06-30 00:00:00,11:07:56.153,102900011000328,0.594,12,销售,否
2023-06-30 00:00:00,11:09:04.678,102900011008164,0.303,4,销售,否
2023-06-30 00:00:00,11:10:04.951,102900005115786,0.387,3.4,销售,否
2023-06-30 00:00:00,11:12:54.41,102900011034330,1,5.5,销售,否
2023-06-30 00:00:00,11:12:54.81,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,11:12:55.38,102900005116899,0.332,16,销售,否
2023-06-30 00:00:00,11:14:22.673,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,11:15:37.546,102900005115946,0.386,6,销售,否
2023-06-30 00:00:00,11:15:37.767,102900005115762,0.357,3.4,销售,否
2023-06-30 00:00:00,11:16:13.42,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,11:17:08.318,102900005115823,0.942,8,销售,否
2023-06-30 00:00:00,11:17:08.76,102900011034026,0.524,13,销售,否
2023-06-30 00:00:00,11:17:36.214,102900005115786,0.536,3.4,销售,否
2023-06-30 00:00:00,11:20:21.288,102900005115786,0.506,3.4,销售,否
2023-06-30 00:00:00,11:20:22.136,102900011016701,0.446,5.2,销售,否
2023-06-30 00:00:00,11:21:24.108,102900011008164,0.354,4,销售,否
2023-06-30 00:00:00,11:21:44.342,102900011035078,0.22,20,销售,否
2023-06-30 00:00:00,11:22:19.498,102900005116714,0.439,11.2,销售,否
2023-06-30 00:00:00,11:22:32.592,102900011030110,1,6.8,销售,否
2023-06-30 00:00:00,11:23:26.279,102900051000463,0.523,5.2,销售,否
2023-06-30 00:00:00,11:23:26.722,102900011016701,0.31,5.2,销售,否
2023-06-30 00:00:00,11:24:43.112,102900011023464,0.485,5.2,销售,否
2023-06-30 00:00:00,11:28:29.926,102900011007969,0.262,9.2,销售,否
2023-06-30 00:00:00,11:28:30.179,102900011000328,0.234,12,销售,否
2023-06-30 00:00:00,11:28:42.365,102900011034026,0.431,13,销售,否
2023-06-30 00:00:00,11:30:41.967,102900011034026,0.354,13,销售,否
2023-06-30 00:00:00,11:32:23.722,102900011016701,0.233,5.2,销售,否
2023-06-30 00:00:00,11:33:35.055,102900005115946,0.587,6,销售,否
2023-06-30 00:00:00,11:35:32.438,102900011032848,1,4.8,销售,否
2023-06-30 00:00:00,11:43:12.936,102900011008164,0.429,4,销售,否
2023-06-30 00:00:00,11:43:16.45,102900005118831,1,6.8,销售,否
2023-06-30 00:00:00,11:43:17.708,102900005116899,0.332,16,销售,否
2023-06-30 00:00:00,11:43:17.916,102900011035078,0.19,20,销售,否
2023-06-30 00:00:00,11:43:18.119,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,11:43:18.42,102900005115946,0.654,6,销售,否
2023-06-30 00:00:00,11:45:42.491,102900011030110,1,6.8,销售,否
2023-06-30 00:00:00,11:45:52.489,102900011000328,0.217,12,销售,否
2023-06-30 00:00:00,11:51:34.691,102900011023464,0.271,5.2,销售,否
2023-06-30 00:00:00,11:57:30.194,102900011030110,1,6.8,销售,否
2023-06-30 00:00:00,11:57:30.376,102900011036686,1,3.9,销售,否
2023-06-30 00:00:00,11:57:38.998,102900005115946,0.604,6,销售,否
2023-06-30 00:00:00,12:02:50.641,102900011008164,0.278,4,销售,否
2023-06-30 00:00:00,12:08:55.088,102900005116257,1.024,6,销售,否
2023-06-30 00:00:00,12:13:15.092,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,12:13:27.619,102900011008164,0.404,4,销售,否
2023-06-30 00:00:00,12:13:28.267,102900005115250,0.096,24,销售,否
2023-06-30 00:00:00,12:13:37.858,102900011000328,0.318,12,销售,否
2023-06-30 00:00:00,12:15:57.92,102900011008164,0.657,4,销售,否
2023-06-30 00:00:00,12:17:23.155,102900011016701,0.33,5.2,销售,否
2023-06-30 00:00:00,12:18:07.496,102900011016701,0.388,5.2,销售,否
2023-06-30 00:00:00,12:18:51.105,102900011023464,0.523,5.2,销售,否
2023-06-30 00:00:00,12:26:17.756,102900005115786,0.327,3.4,销售,否
2023-06-30 00:00:00,12:28:06.076,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,12:28:52.445,102900005116257,0.604,6,销售,否
2023-06-30 00:00:00,12:28:53.046,102900005115786,0.357,3.4,销售,否
2023-06-30 00:00:00,12:33:16.785,102900011034026,0.416,13,销售,否
2023-06-30 00:00:00,12:36:17.309,102900005116714,0.323,11.2,销售,否
2023-06-30 00:00:00,12:37:46.717,102900005115250,0.129,24,销售,否
2023-06-30 00:00:00,12:37:52.061,102900005116714,0.385,11.2,销售,否
2023-06-30 00:00:00,12:37:54.201,102900005116899,0.47,16,销售,否
2023-06-30 00:00:00,12:53:26.467,102900011016701,0.136,5.2,销售,否
2023-06-30 00:00:00,12:57:11.677,102900005115946,0.336,6,销售,否
2023-06-30 00:00:00,12:57:12.122,102900011022764,0.41,12,销售,否
2023-06-30 00:00:00,12:58:27.971,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,13:01:25.748,102900005115786,0.327,3.4,销售,否
2023-06-30 00:00:00,13:03:43.747,102900005116714,0.52,11.2,销售,否
2023-06-30 00:00:00,13:03:44.578,102900011034026,0.755,13,销售,否
2023-06-30 00:00:00,13:06:07.748,102900005116714,0.556,11.2,销售,否
2023-06-30 00:00:00,13:17:01.83,102900011016701,0.388,5.2,销售,否
2023-06-30 00:00:00,13:30:29.377,102900011034330,1,5.5,销售,否
2023-06-30 00:00:00,13:42:40.405,102900005116714,0.475,11.2,销售,否
2023-06-30 00:00:00,13:46:29.17,102900005116257,0.671,6,销售,否
2023-06-30 00:00:00,13:50:04.947,102900011022764,0.318,12,销售,否
2023-06-30 00:00:00,13:50:05.155,102900005115786,0.357,3.4,销售,否
2023-06-30 00:00:00,14:20:45.505,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,14:22:06.423,102900005116257,0.503,6,销售,否
2023-06-30 00:00:00,14:23:09.889,102900011000328,0.243,12,销售,否
2023-06-30 00:00:00,14:23:15.834,102900011023464,0.271,5.2,销售,否
2023-06-30 00:00:00,14:23:16.288,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,14:26:40.251,102900005115250,0.121,24,销售,否
2023-06-30 00:00:00,14:27:52.95,102900011000328,0.418,12,销售,否
2023-06-30 00:00:00,14:29:34.184,102900005115823,0.151,8,销售,否
2023-06-30 00:00:00,14:31:35.592,102900005119975,0.651,4.8,销售,否
2023-06-30 00:00:00,14:38:45.345,102900005116899,0.946,16,销售,否
2023-06-30 00:00:00,14:38:46.325,102900005118824,0.295,16,销售,否
2023-06-30 00:00:00,14:38:46.941,102900011008164,0.354,4,销售,否
2023-06-30 00:00:00,14:49:28.186,102900005116899,0.683,16,销售,否
2023-06-30 00:00:00,14:54:04.568,102900011016701,0.271,5.2,销售,否
2023-06-30 00:00:00,14:54:58.509,102900011035078,0.2,20,销售,否
2023-06-30 00:00:00,14:55:38.764,102900011034026,0.277,13,销售,否
2023-06-30 00:00:00,15:06:15.11,102900005119975,0.315,4.8,销售,否
2023-06-30 00:00:00,15:06:15.456,102900011016701,0.155,5.2,销售,否
2023-06-30 00:00:00,15:06:15.684,102900005115786,0.387,3.4,销售,否
2023-06-30 00:00:00,15:14:29.28,102900005116714,0.367,11.2,销售,否
2023-06-30 00:00:00,15:14:42.67,102900011034330,1,5.5,销售,否
2023-06-30 00:00:00,15:18:06.907,102900005116257,0.42,6,销售,否
2023-06-30 00:00:00,15:18:07.477,102900011000328,0.326,12,销售,否
2023-06-30 00:00:00,15:18:07.763,102900005115250,0.171,24,销售,否
2023-06-30 00:00:00,15:18:08.045,102900005116899,0.451,16,销售,否
2023-06-30 00:00:00,15:18:08.603,102900011034026,0.493,13,销售,否
2023-06-30 00:00:00,15:22:26.533,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,15:22:27.608,102900005116257,0.856,6,销售,否
2023-06-30 00:00:00,15:22:28.233,102900005116899,0.213,16,销售,否
2023-06-30 00:00:00,15:22:29.065,102900011034026,0.501,13,销售,否
2023-06-30 00:00:00,15:24:09.67,102900005116714,0.35,11.2,销售,否
2023-06-30 00:00:00,15:35:48.155,102900005118831,1,6.8,销售,否
2023-06-30 00:00:00,15:42:11.061,102900005116257,0.47,6,销售,否
2023-06-30 00:00:00,15:42:15.389,102900011000328,0.518,12,销售,否
2023-06-30 00:00:00,15:42:21.217,102900011022764,0.435,12,销售,否
2023-06-30 00:00:00,15:42:36.998,102900011034330,1,5.5,销售,否
2023-06-30 00:00:00,15:43:07.264,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,15:46:52.564,102900011032251,1,5.9,销售,否
2023-06-30 00:00:00,15:47:51.805,102900005119975,0.315,4.8,销售,否
2023-06-30 00:00:00,15:52:20.123,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,15:53:54.326,102900051000944,0.254,26,销售,否
2023-06-30 00:00:00,15:54:03.342,102900011008164,0.253,4,销售,否
2023-06-30 00:00:00,15:54:10.655,102900005115786,0.357,3.4,销售,否
2023-06-30 00:00:00,15:55:24.342,102900011000328,0.493,12,销售,否
2023-06-30 00:00:00,15:55:25.024,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,15:57:22.458,102900011035740,1,2.9,销售,是
2023-06-30 00:00:00,16:01:08.479,102900011032022,1,2.8,销售,否
2023-06-30 00:00:00,16:01:09.52,102900011022764,0.569,12,销售,否
2023-06-30 00:00:00,16:02:10.957,102900051000944,0.362,26,销售,否
2023-06-30 00:00:00,16:09:46.311,102900011016701,0.407,5.2,销售,否
2023-06-30 00:00:00,16:12:25.762,106949711300259,1,2,销售,否
2023-06-30 00:00:00,16:13:01.942,102900011000328,0.477,12,销售,否
2023-06-30 00:00:00,16:13:58.405,102900011023464,0.504,5.2,销售,否
2023-06-30 00:00:00,16:13:59.043,102900005115250,0.238,24,销售,否
2023-06-30 00:00:00,16:18:58.272,102900011016701,0.271,5.2,销售,否
2023-06-30 00:00:00,16:22:42.943,102900005116257,0.235,6,销售,否
2023-06-30 00:00:00,16:22:43.739,102900011008164,0.354,4,销售,否
2023-06-30 00:00:00,16:22:44.548,102900011000328,0.217,12,销售,否
2023-06-30 00:00:00,16:23:07.483,102900005115786,0.744,3.4,销售,否
2023-06-30 00:00:00,16:26:57.05,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,16:30:07.017,102900005115823,0.503,8,销售,否
2023-06-30 00:00:00,16:31:36.78,102900005115250,0.267,24,销售,否
2023-06-30 00:00:00,16:36:26.951,102900011016701,0.233,5.2,销售,否
2023-06-30 00:00:00,16:37:45.449,102900005116714,0.43,11.2,销售,否
2023-06-30 00:00:00,16:37:45.898,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,16:38:49.541,102900005115762,0.744,3.4,销售,否
2023-06-30 00:00:00,16:39:50.903,102900005115823,0.754,8,销售,否
2023-06-30 00:00:00,16:43:54.498,102900011000328,0.56,12,销售,否
2023-06-30 00:00:00,16:44:21.78,102900011023464,0.523,5.2,销售,否
2023-06-30 00:00:00,16:47:27.091,102900005116714,0.511,11.2,销售,否
2023-06-30 00:00:00,16:47:27.949,102900011022764,0.443,12,销售,否
2023-06-30 00:00:00,16:50:43.25,102900011022764,0.309,12,销售,否
2023-06-30 00:00:00,16:50:43.882,102900011032022,1,2.8,销售,否
2023-06-30 00:00:00,16:50:48.91,102900005115786,0.327,3.4,销售,否
2023-06-30 00:00:00,16:50:53.989,102900005115250,0.192,24,销售,否
2023-06-30 00:00:00,16:52:48.438,102900005116714,0.439,11.2,销售,否
2023-06-30 00:00:00,16:52:48.647,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,16:53:16.349,102900011032251,1,5.9,销售,否
2023-06-30 00:00:00,16:53:16.755,102900051000944,0.308,26,销售,否
2023-06-30 00:00:00,16:53:16.97,102900005115250,0.146,24,销售,否
2023-06-30 00:00:00,16:53:51.74,102900005116899,0.338,16,销售,否
2023-06-30 00:00:00,16:54:54.717,102900011016701,0.62,5.2,销售,否
2023-06-30 00:00:00,16:57:12.233,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,16:57:14.139,102900011000328,0.351,12,销售,否
2023-06-30 00:00:00,16:57:16.967,102900011032848,1,4.8,销售,否
2023-06-30 00:00:00,16:57:19.608,102900011034439,1,5.8,销售,否
2023-06-30 00:00:00,16:59:16.089,106949711300259,1,2,销售,否
2023-06-30 00:00:00,16:59:16.283,106949711300259,1,2,销售,否
2023-06-30 00:00:00,17:01:46.18,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:01:47.276,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,17:01:58.619,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:01:58.809,106971533450003,1,1.8,销售,是
2023-06-30 00:00:00,17:03:02.784,102900005115946,0.285,6,销售,否
2023-06-30 00:00:00,17:06:42.596,102900005116714,0.457,11.2,销售,否
2023-06-30 00:00:00,17:06:42.797,102900011034026,0.447,13,销售,否
2023-06-30 00:00:00,17:06:43.617,102900011001691,0.444,14,销售,否
2023-06-30 00:00:00,17:06:44.019,102900011034330,1,5.5,销售,否
2023-06-30 00:00:00,17:06:44.197,102900011022764,0.276,12,销售,否
2023-06-30 00:00:00,17:06:44.396,102900011000328,0.268,12,销售,否
2023-06-30 00:00:00,17:09:06.561,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,17:10:42.155,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,17:11:31.562,106949711300259,1,2,销售,否
2023-06-30 00:00:00,17:12:47.073,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:13:28.983,102900005115786,0.387,3.4,销售,否
2023-06-30 00:00:00,17:13:33.889,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:13:44.436,102900005115250,0.205,24,销售,否
2023-06-30 00:00:00,17:14:02.387,102900005119975,0.609,4.8,销售,否
2023-06-30 00:00:00,17:14:27.03,102900005116257,0.789,6,销售,否
2023-06-30 00:00:00,17:16:11.362,102900005116257,0.52,6,销售,否
2023-06-30 00:00:00,17:17:30.48,102900005115786,0.446,3.4,销售,否
2023-06-30 00:00:00,17:17:54.873,102900005115823,0.364,8,销售,否
2023-06-30 00:00:00,17:18:02.623,102900005116257,0.269,6,销售,否
2023-06-30 00:00:00,17:18:08.92,102900005115762,0.655,3.4,销售,否
2023-06-30 00:00:00,17:19:37.892,102900005115823,0.503,8,销售,否
2023-06-30 00:00:00,17:22:23.361,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,17:22:48.842,102900011001691,1.039,14,销售,否
2023-06-30 00:00:00,17:23:43.718,102900011016701,0.194,5.2,销售,否
2023-06-30 00:00:00,17:23:47.202,102900005115762,0.625,3.4,销售,否
2023-06-30 00:00:00,17:27:48.608,102900005115250,0.267,24,销售,否
2023-06-30 00:00:00,17:28:12.951,102900005115786,0.595,3.4,销售,否
2023-06-30 00:00:00,17:28:51.014,102900005115786,0.327,3.4,销售,否
2023-06-30 00:00:00,17:30:07.157,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:30:18.717,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:34:32.131,102900005116714,0.511,11.2,销售,否
2023-06-30 00:00:00,17:34:34.588,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,17:35:32.176,102900011032251,1,5.9,销售,否
2023-06-30 00:00:00,17:35:49.326,102900011016701,0.426,5.2,销售,否
2023-06-30 00:00:00,17:35:55.84,102900005116714,0.529,11.2,销售,否
2023-06-30 00:00:00,17:35:56.612,102900005115250,0.159,24,销售,否
2023-06-30 00:00:00,17:36:23.69,102900011030059,1,5.8,销售,否
2023-06-30 00:00:00,17:36:43.722,102900005115250,0.288,24,销售,否
2023-06-30 00:00:00,17:43:21.67,106949711300259,1,2,销售,否
2023-06-30 00:00:00,17:44:00.639,102900011032848,1,4.8,销售,否
2023-06-30 00:00:00,17:45:52.118,102900005115823,0.452,8,销售,否
2023-06-30 00:00:00,17:46:32.769,102900011034026,0.308,13,销售,否
2023-06-30 00:00:00,17:46:32.999,102900011031926,1,3.8,销售,否
2023-06-30 00:00:00,17:46:34.093,102900011001691,0.745,14,销售,否
2023-06-30 00:00:00,17:50:39.905,102900005116257,0.621,6,销售,否
2023-06-30 00:00:00,17:51:57.73,102900011022764,0.284,12,销售,否
2023-06-30 00:00:00,17:52:02.383,102900011022764,0.36,12,销售,否
2023-06-30 00:00:00,17:52:02.775,102900005115823,0.339,8,销售,否
2023-06-30 00:00:00,17:53:31.092,102900011022764,0.334,12,销售,否
2023-06-30 00:00:00,17:53:38.998,102900011016701,0.291,5.2,销售,否
2023-06-30 00:00:00,17:54:45.254,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,17:54:45.443,102900011030097,1,4.5,销售,否
2023-06-30 00:00:00,17:56:51.068,102900005116257,0.571,6,销售,否
2023-06-30 00:00:00,17:56:51.286,102900005115786,0.357,3.4,销售,否
2023-06-30 00:00:00,17:57:44.891,102900011031926,1,3.8,销售,否
2023-06-30 00:00:00,17:59:38.399,102900011032848,1,4.8,销售,否
2023-06-30 00:00:00,17:59:39.864,102900005115250,0.242,24,销售,否
2023-06-30 00:00:00,18:00:13.139,102900011031100,1,5.8,销售,否
2023-06-30 00:00:00,18:00:27.826,102900005115786,0.268,3.4,销售,否
2023-06-30 00:00:00,18:01:40.793,102900011016701,0.271,5.2,销售,否
2023-06-30 00:00:00,18:02:32.389,102900005115823,0.389,8,销售,否
2023-06-30 00:00:00,18:05:05.48,102900005115250,0.326,24,销售,否
